sentence_id,at,content,category,sentiment
review_6714_1,2025-09-06 08:13:25,mantaaap,none,positive
review_6715_1,2025-09-06 08:10:54,ongkos kirim gofod mahal,service,negative
review_6716_1,2025-09-06 08:08:01,"mengapa daftar gojek plus tarif tambah mahal, 2 hp yang 1 goplus yang 1 tidak, lebih murah yang enggak pakai plus2an mana daftar yang 3bln.",app,negative
review_6716_2,2025-09-06 08:08:01,"maaf saya bintang 2, kalau belum diberi penjelasan yang sesuai enggak saya ganti.",service,negative
review_6717_1,2025-09-06 08:07:13,sangat membantu .,none,positive
review_6718_1,2025-09-06 07:57:29,"sopirnya sekarang songong2, enggak ramah, jarak dekat enggak mau ambil.",service,negative
review_6718_2,2025-09-06 07:57:29,"jauh sangat sama era sebelum covid, sopir ramah, layanan oke.",service,positive
review_6718_3,2025-09-06 07:57:29,sekarang naudzubillaah,none,negative
review_6719_1,2025-09-06 07:46:40,belum kelihatan berapa driver dapat nya,service,negative
review_6720_1,2025-09-06 07:38:42,good,none,positive
review_6721_1,2025-09-06 07:38:28,mantaaaffff,none,positive
review_6722_1,2025-09-06 07:36:49,sangat membantu kebutuhan transportasi,service,positive
review_6723_1,2025-09-06 07:36:05,senangg,none,positive
review_6724_1,2025-09-06 07:21:30,mantap,none,positive
review_6725_1,2025-09-06 06:55:55,aplikasi yang sangat membantu,app,positive
review_6726_1,2025-09-06 06:52:47,semakin kesini semakin busuk!!,service,negative
review_6726_2,2025-09-06 06:52:47,lamaaa banget lambat super...,service,negative
review_6727_1,2025-09-06 06:50:38,bagus,none,positive
review_6728_1,2025-09-06 06:37:24,sangat mempermudah urusan,none,positive
review_6729_1,2025-09-06 06:28:31,gojek ini perlu diperbaiki terkait fitur lokasi otomatis.,app,negative
review_6729_2,2025-09-06 06:28:31,selalu saja tidak tepat,service,negative
review_6729_3,2025-09-06 06:28:31,"sehingga membuat driver ini kesulitan mencari lokasi customer, yang seolah membuat customer yang salah kasih alamat.",app,negative
review_6729_4,2025-09-06 06:28:31,"tidak semua orang itu tahu nama alamat titik jemput, atau alamat titik antar makanan,",app,negative
review_6729_5,2025-09-06 06:28:31,karena ada yang memang pertama kali ke tempat itu.,none,neutral
review_6729_6,2025-09-06 06:28:31,"makanya fitur lokasi otomatis itu seharusnya membantu, bukan bahkan menjadikan driver dan customer jadi saling menyalahkan.",app,negative
review_6731_1,2025-09-06 06:08:07,lumayan baik dan sangat membantu,none,positive
review_6732_1,2025-09-06 06:05:11,good,none,positive
review_6733_1,2025-09-06 06:02:39,mantul pokoke,none,positive
review_6734_1,2025-09-06 05:51:47,assalamualaikum...,none,neutral
review_6734_2,2025-09-06 05:51:47,saya baru saja download gojek hari ini di play store tolong di jaga iya data saya dan gajukun gopay spinjam di tolak tolong di jaga iya data saya terima kasih,app,negative
review_6735_1,2025-09-06 05:40:37,very good,none,positive
review_6736_1,2025-09-06 05:39:22,sekarang mobil gocar pada panas semua ac nya tidak ada yang dingin,service,negative
review_6736_2,2025-09-06 05:39:22,karena drivernya pada pengin ngirit bbm jadi ac nya dibikin panas,service,negative
review_6737_1,2025-09-06 05:39:20,kacau,none,negative
review_6738_1,2025-09-06 05:35:57,pengantaran cepat,service,positive
review_6739_1,2025-09-06 05:33:57,kalau ada promo terus lumayan,app,positive
review_6740_1,2025-09-06 05:27:18,bagus,none,positive
review_6741_1,2025-09-06 05:14:27,cepat dan ramah drivernya,service,positive
review_6742_2,2025-09-06 04:55:44,biar cepat kalau pergi2 bahkan susah sangat cari driver kecewa sangat lah,service,negative
review_6743_1,2025-09-06 04:51:14,"katanya 90% di setujui nyatanya pinjam uang pakai bpkb sudah di isi , motor pun 2025 masih di tolak ,",service,negative
review_6743_2,2025-09-06 04:51:14,padahal penghasilan 7-9 jutaan aneh,service,negative
review_6744_1,2025-09-06 04:42:46,selalu tepat waktu terima kasih untuk bapak gojek yang selalu cekatan,service,positive
review_6745_1,2025-09-06 04:31:05,kalau memang susah dapat driver di 15 menit lebih baik langsung batal saja,service,negative
review_6746_1,2025-09-06 04:24:53,sangat baik,none,positive
review_6747_1,2025-09-06 04:22:56,mantullll,none,positive
review_6748_1,2025-09-06 03:49:07,"paling cepat aplikasinya, paling oke harganya",app,positive
review_6749_1,2025-09-06 03:19:03,"kenapa akun saya di bekukan, tlong jelaskan apa yang di maksud melanggar ketentuan layanan?",app,negative
review_6749_3,2025-09-06 03:19:03,kenapa sekarang mau pesan layanan di blok?,app,negative
review_6749_4,2025-09-06 03:19:03,sebagai plnggn saya sangat kecewa atas tindakan aplikasi ini.,service,negative
review_6750_1,2025-09-06 03:01:32,alhamdulillah lumayan baik aplikasi,app,positive
review_6751_1,2025-09-06 03:00:42,recet,none,neutral
review_6752_1,2025-09-06 02:52:33,membantu,none,positive
review_6753_1,2025-09-06 02:17:05,oke,none,positive
review_6754_1,2025-09-06 02:06:36,bagus,none,positive
review_6755_1,2025-09-06 02:02:13,mengapa ada bintang buat pelanggan juga sih gojek,app,neutral
review_6755_2,2025-09-06 02:02:13,biar apa coba?,none,neutral
review_6755_3,2025-09-06 02:02:13,"mana yang bisa lihat drivernya doang, tahu tidak gara gara itu driver kemarin jadi leha leha ambil saya dan bilang",service,negative
review_6755_4,2025-09-06 02:02:13,kalau bintang saya jelek jadi biarkan saya menunggu lama jadi kayak semacam ancaman,service,negative
review_6755_5,2025-09-06 02:02:13,kalau saya cancel dapat bintang satu lagi kocak,service,negative
review_6756_1,2025-09-06 01:54:09,oke,none,positive
review_6757_1,2025-09-06 01:46:57,driver terlalu jauh,service,negative
review_6757_2,2025-09-06 01:46:57,padahal ada yang lebih dekat,service,negative
review_6758_1,2025-09-06 01:38:19,mantap sakjose,none,positive
review_6759_1,2025-09-06 01:38:08,mempercepat mobilitas saya,service,positive
review_6760_1,2025-09-06 00:53:07,"follow up laporan saja sampai berminggu-minggu, kocak",service,negative
review_6761_1,2025-09-06 00:49:21,mantap,none,positive
review_6762_1,2025-09-05 23:45:03,bagus lancar,none,positive
review_6762_2,2025-09-05 23:45:03,tapi saya akun saya tidak ada gopaylater,app,negative
review_6763_1,2025-09-05 23:36:18,sangat membantu dalam perjalanan,service,positive
review_6764_1,2025-09-05 23:33:21,mantap,none,positive
review_6765_1,2025-09-05 23:31:34,"bagus gemat waktu, simple digunakan",service,positive
review_6766_1,2025-09-05 23:15:55,aplikasi asu,app,negative
review_6767_1,2025-09-05 22:03:57,sudah terlambat bayar harus expres terus tidak ada notif pas penggantian driver bagaimana sih sistemnya gojek ini bikin kecewa melulu sangat sangat,app,negative
review_6768_1,2025-09-05 21:56:58,"masukan: pada fitur riwayat tambahkan total saldo dari top up,",app,negative
review_6768_2,2025-09-05 21:56:58,sehingga costumer dan driver bisa mengecek pengeluaran sesuai saldo.,app,negative
review_6768_3,2025-09-05 21:56:58,"sejak dulu sampai sekarang total saldo hanya di tampilan depan,",app,negative
review_6768_4,2025-09-05 21:56:58,"sehingga pengurangan saldo tidak transparan,",app,negative
review_6768_5,2025-09-05 21:56:58,karena total saldo di tampilan depan tidak tersimpan di fitur riwayat.,app,negative
review_6768_6,2025-09-05 21:56:58,tolong profesional gojek.,service,negative
review_6769_1,2025-09-05 21:51:57,kurang memuaskan,none,negative
review_6770_1,2025-09-05 21:41:32,oke,none,positive
review_6771_1,2025-09-05 20:36:40,bagus,none,positive
review_6772_1,2025-09-05 19:46:49,mantap,none,positive
review_6773_1,2025-09-05 18:18:12,terbaik,none,positive
review_6774_1,2025-09-05 17:26:25,maaf kak saya mau tanya mengapa saya tidak bisa vermuk ya saat masuk,app,negative
review_6774_2,2025-09-05 17:26:25,padahal itu jelas akun gopay saya .,app,negative
review_6774_3,2025-09-05 17:26:25,saya email ke costumer service jawaban nya tidak sesuai,app,negative
review_6774_4,2025-09-05 17:26:25,padahal saya baru tof up mohon bantuan nya,app,negative
review_6775_1,2025-09-05 16:58:04,enak bangezzz,none,positive
review_6776_1,2025-09-05 16:40:46,awalnya mikir enggak bisa apa-apa online setelah mencoba oh langsung terbukti dari mulai menu makan yang kita pesan sampai pengantaran sesuai alamat uh!,service,positive
review_6776_2,2025-09-05 16:40:46,keren sangat ternyata gojek transportasi dan makanan memang terbaik...,service,positive
review_6776_3,2025-09-05 16:40:46,untuk pendaftaran email pun sangat mudah ya,app,positive
review_6777_1,2025-09-05 15:54:54,sangat memaudahkan dengan adanya gojek,service,positive
review_6778_1,2025-09-05 15:50:55,sejauh ini mantap,service,positive
review_6779_1,2025-09-05 15:48:26,bagus,none,positive
review_6781_1,2025-09-05 15:43:27,keren sekali,none,positive
review_6782_1,2025-09-05 15:27:45,butuh kode otp untuk gopay pin nya,app,negative
review_6783_1,2025-09-05 15:13:29,lunas dibayar malah dibekukan..,app,negative
review_6783_2,2025-09-05 15:13:29,terlambat 2 hari ngancamnya luar biasa...,service,negative
review_6784_1,2025-09-05 15:08:58,"bagaimana sih kecewa sama gojek akun baru sudah enggak ada promo,gratis ongkos kirim tidak kayak duluu",app,negative
review_6785_1,2025-09-05 14:57:23,gojek top,service,positive
review_6786_1,2025-09-05 14:38:16,oke,none,positive
review_6787_1,2025-09-05 14:34:40,malas sangat saya instal dan menggunakan ini aplikasi.,app,negative
review_6787_2,2025-09-05 14:34:40,pimpinan tukang makan duit rakyat.,service,negative
review_6788_1,2025-09-05 14:30:40,terimakasih gojek selalu menemani..,service,positive
review_6789_1,2025-09-05 14:30:15,aplikasi gampang cari orderan sedunia,app,positive
review_6790_1,2025-09-05 14:20:39,oke sangat,none,positive
review_6791_1,2025-09-05 14:17:47,"sekarang ongkos makin mahal lagi sampai 24 ribu kemarin siang 21 ribu sekarang jadi suka suka iya naikin tarif ongkos, payah makin makin saja go ride hemat kok dihilangkan aneh",service,negative
review_6792_1,2025-09-05 13:58:04,hebatt..,none,positive
review_6792_2,2025-09-05 13:58:04,semangat buat ojoll.,service,positive
review_6793_1,2025-09-05 13:54:29,cepat dapat driver,service,positive
review_6794_1,2025-09-05 13:36:11,mantap,none,positive
review_6795_1,2025-09-05 13:34:06,puas,none,positive
review_6796_1,2025-09-05 13:04:18,oke,none,positive
review_6797_1,2025-09-05 13:03:02,baik,none,positive
review_6798_1,2025-09-05 13:02:05,special,none,positive
review_6799_1,2025-09-05 13:00:31,dari sekolah pakai gojek tidak pernah mengecewakan..,service,positive
review_6799_2,2025-09-05 13:00:31,mantap,none,positive
review_6800_1,2025-09-05 12:56:14,tidak rumit menunggu transportasi,service,positive
review_6801_1,2025-09-05 12:48:45,aplikasi yang sangat bagus,app,positive
review_6802_1,2025-09-05 12:43:06,"cinta sangat sama gojek,",service,positive
review_6802_3,2025-09-05 12:43:06,mana gojek nya,service,negative
review_6802_4,2025-09-05 12:43:06,"kalau tidak nemu lokasi yang tepat sabar bgt, ily gojek",service,positive
review_6803_1,2025-09-05 12:35:10,"gajelas, driver 5x.",service,negative
review_6803_2,2025-09-05 12:35:10,nelpon tanya posisi ujungnya dibatalin.,service,negative
review_6803_3,2025-09-05 12:35:10,menunggu lama juga dibatalin seenaknya sama driver tolol.,service,negative
review_6803_4,2025-09-05 12:35:10,"gofood juga sudah menunggu 2 jam dibatalin seenak jidat, tidak recomend aplikasi ini",service,negative
review_6804_1,2025-09-05 12:29:48,top,none,positive
review_6806_1,2025-09-05 11:49:36,nadiem makarim ketangkep,none,neutral
review_6807_1,2025-09-05 11:39:40,acl gameplay,none,neutral
review_6808_1,2025-09-05 11:37:53,oke,none,positive
review_6809_1,2025-09-05 11:36:25,jelek,none,negative
review_6810_1,2025-09-05 11:35:21,mantap,none,positive
review_6812_1,2025-09-05 11:13:27,sangat bagus,none,positive
review_6813_1,2025-09-05 10:59:05,bagusasa,none,positive
review_6814_1,2025-09-05 10:45:40,aplikasi dengan collector terburuk saat ini dengan cara penagihan kata-kata kasar dan binatang serta pengancaman kecustomer,app,negative
review_6815_1,2025-09-05 10:19:55,baik dan ramah,service,positive
review_6816_1,2025-09-05 10:19:16,sangat membantu saya sebagai ibu untuk mengirim segala sesuatu keperluan anak saya di pondok yang jauh dari rumah,service,positive
review_6817_1,2025-09-05 09:57:37,mantap sekali,none,positive
review_6818_1,2025-09-05 09:51:06,aplikasi ini saya suka banyak yang menu nya,app,positive
review_6819_1,2025-09-05 09:44:55,semua jadi mudah dengan gojek,service,positive
review_6820_1,2025-09-05 09:26:15,"tidak bisa cancel gofood, dasar aplikasi yang ngejebak pembeli shame on you!",app,negative
review_6820_2,2025-09-05 09:26:15,no wonder your ceo is nadiem makariem who is doing corruption!!,service,negative
review_6821_1,2025-09-05 09:24:42,"tolong di benerin apkny,map nya tidak sinkron sama titik antar.",app,negative
review_6821_2,2025-09-05 09:24:42,bikin susah,none,negative
review_6822_1,2025-09-05 09:12:29,"tiba tiba akun tidak dapat promo, katanya ada aktivitas mencurigakan, tidak niat kasih promo tidak perlu bikin promo, jadi malas pakai gofood lagi!",app,negative
review_6823_1,2025-09-05 08:45:10,banyak bug,app,negative
review_6824_1,2025-09-05 08:21:14,drivernya ramah,service,positive
review_6825_1,2025-09-05 08:15:42,"untuk jarak jauh fitur hemat jadi tidak ada, pas order susah pula dapat drivernya",app,negative
review_6826_1,2025-09-05 08:04:18,"aplikasi bagus, terpercaya mines nya banyak tempat yang tidak ada titik ( titik tujuan )",app,negative
review_6826_2,2025-09-05 08:04:18,tapi di aplikasi sebelah ada...,app,negative
review_6826_3,2025-09-05 08:04:18,padahal lebih senang naik gojek.,service,positive
review_6827_1,2025-09-05 08:02:49,bisa jalan kemana saja cuma,none,neutral
review_6827_2,2025-09-05 08:02:49,kalau jauh tambah mahal he,service,negative
review_6828_1,2025-09-05 07:58:11,bagus,none,positive
review_6829_1,2025-09-05 07:56:01,oke,none,positive
review_6830_1,2025-09-05 07:48:55,"dicating balasnya lama sangat , giliran balas tanya sudah dimana , dijemput titiknya beda ,ingat ini",service,negative
review_6830_2,2025-09-05 07:48:55,"kalau mau order lihat titik jemputnya benar enggak ,baru order jadi tidak menyusahkan driver ,utk orderan go mart atau go food tolong jangan menyusahkan driver ,udh salah bahkan ngotot titiknya tidak benar ,cewek pakai hijab dan cadar",service,negative
review_6830_3,2025-09-05 07:48:55,tapi tidak ada sopan santunnya sama sekali,service,negative
review_6831_1,2025-09-05 07:44:53,oke,none,positive
review_6832_1,2025-09-05 07:44:35,tiap mau gofood enggak ada voucer sama sekali anjr sekarang,app,negative
review_6834_1,2025-09-05 07:20:45,seru...,none,positive
review_6835_1,2025-09-05 06:54:17,semakin oke,none,positive
review_6836_2,2025-09-05 06:46:24,alhamdulillah..,none,positive
review_6836_3,2025-09-05 06:46:24,semoga selalu amanah dan terpercaya,none,positive
review_6837_1,2025-09-05 06:44:25,aplikasi apik,app,positive
review_6838_1,2025-09-05 06:43:52,good service,service,positive
review_6839_1,2025-09-05 06:37:12,selalu dapat hrga murah,service,positive
review_6840_1,2025-09-05 06:34:20,"aman, nyaman, cepat",none,positive
review_6841_1,2025-09-05 06:28:44,driver go car kamu tidak jelas.,service,negative
review_6841_2,2025-09-05 06:28:44,"kalau tidak mau jemput cancel aja, atau seenggaknya ngomong!",service,negative
review_6841_3,2025-09-05 06:28:44,jangan bahkan didiemin berharap costumer service yang cancel.,service,negative
review_6841_4,2025-09-05 06:28:44,haduh tidak profesional.,service,negative
review_6841_5,2025-09-05 06:28:44,ngehambat kegiatan.,service,negative
review_6842_1,2025-09-05 06:27:01,sangat membantu,none,positive
review_6843_1,2025-09-05 06:19:12,nanti kalian tahu,none,neutral
review_6844_1,2025-09-05 05:51:31,oke,none,positive
review_6845_1,2025-09-05 05:49:39,aplikasi enggak jelas kebanyakan galat nya,app,negative
review_6846_1,2025-09-05 05:46:39,over all good,none,positive
review_6847_1,2025-09-05 05:40:35,oke smuanya,none,positive
review_6848_1,2025-09-05 05:31:57,berguna sangat,none,positive
review_6849_1,2025-09-05 05:29:07,"sadis potongan untuk driver ,penumpang bayar gopay 37 ribu ,driver terima 20 ribu gimana banyak driver yang tidak mau ambil potongan tidak manusiawi keterlaluan katanya 20 persen kemarin teriak teriak demo dan anggotan dewan kemana tuh nyilem",app,negative
review_6850_1,2025-09-05 05:14:45,nyaman dipakai dan banyak promo,app,positive
review_6851_1,2025-09-05 05:08:28,sangat membantu,none,positive
review_6852_1,2025-09-05 05:07:11,"aneh bayar tepat waktu bahkan ditolak dan pengajuan kembali tahun depan,saya unistal saja kalau begitu terimakasih",service,negative
review_6853_1,2025-09-05 05:00:21,siap selalu saat ada butuh kaan..,none,positive
review_6853_2,2025-09-05 05:00:21,sangat membantu,none,positive
review_6854_1,2025-09-05 04:51:00,bagus,none,positive
review_6855_1,2025-09-05 04:28:00,"bagi saya ini sudah aplikasi untuk semua, sudah lengkap semua nya disini",app,positive
review_6856_1,2025-09-05 04:26:32,mantap,none,positive
review_6857_1,2025-09-05 04:16:09,all good,none,positive
review_6858_1,2025-09-05 04:09:20,"terlalu mahal,gofood nya",service,negative
review_6859_1,2025-09-05 04:07:44,"dari awal saya download sampai sekarang, alhamdulillah, tidak ada masalah, dan drivernya ramah-ramah.",app,positive
review_6859_2,2025-09-05 04:07:44,terima kasih.,none,positive
review_6860_1,2025-09-05 04:03:39,"gojek sangat banget, kasihan driver nya",service,negative
review_6861_1,2025-09-05 04:03:08,"alternatif yang sangat bermanfaat, mudah dan cepat untuk transportasi .",service,positive
review_6862_1,2025-09-05 03:38:48,suka banyak diskonn,app,positive
review_6863_1,2025-09-05 03:11:19,aplikasi nya bagus,app,positive
review_6864_1,2025-09-05 02:52:25,mempermudah perjalanan ke mana saja,service,positive
review_6865_1,2025-09-05 02:46:19,sangat bermanfaat,none,positive
review_6866_1,2025-09-05 02:43:05,"pantas sekarang susah sangat order gocar, tadi malam dapat informasi dari driver argonya turun dulu reguler per kamu 4000 sekarang reguler sama kayak hemat 2800-3500 pantas driver nya pada tidak mau ambil orang itungannya jelas boncos, mereka mau kerja bukan di kerjain..!!",app dan service,negative
review_6866_2,2025-09-05 02:43:05,"silakan di kaji ulang tentang tarif, kami pelanggan tidak butuh murah",app,negative
review_6866_3,2025-09-05 02:43:05,"karena kami juga butuh, yang kami butuhkan dapat driver gampang sama seperti dulu sebelum ada tarif hemat..!!",service,negative
review_6867_1,2025-09-05 02:36:25,mentang mentang beli pakai promo jadi terlambat terus sampai 15 20 menit,service,negative
review_6868_1,2025-09-05 02:18:38,best,none,positive
review_6870_1,2025-09-05 01:51:52,penjemputan cepat tepat waktu,service,positive
review_6871_1,2025-09-05 01:35:56,bintang 5,none,positive
review_6872_1,2025-09-05 00:51:37,4 bintang saja,none,positive
review_6873_1,2025-09-05 00:39:35,good,none,positive
review_6874_1,2025-09-05 00:33:29,"mengapa aktivitas status daftar order makanan yang sudah lama tidak tampil lagi, jadi susah mau order makanan yang pernah dibeli",app,negative
review_6874_2,2025-09-05 00:33:29,"karena lupa apa nama tokonya, tolong dong daftar orderan makanan yang lama-lama itu di tampilkan lagi di aktivitas order",app,negative
review_6875_1,2025-09-04 23:19:00,bagus banget!!!,none,positive
review_6876_1,2025-09-04 23:17:42,"tidak mudah aplikasi ini untuk pindah ke hp lain dengan id yang sama, sudah hub.",app,negative
review_6876_2,2025-09-04 23:17:42,"costumer service via telp, aplikasi dan email sampai sekarang belum bisa dipakai",app,negative
review_6877_1,2025-09-04 22:59:45,mantap,none,positive
review_6878_1,2025-09-04 22:58:21,asyik amanah dalam membawa custemer,service,positive
review_6879_1,2025-09-04 22:53:33,bagus,none,positive
review_6880_1,2025-09-04 22:33:07,belum ada kendala di aplikasi ini,app,negative
review_6881_1,2025-09-04 22:28:59,mantap,none,positive
review_6882_1,2025-09-04 22:21:04,terima kasih dengan hadirnya mitra gojek cukup banyak membantu aktifitas saya pribadi dalam hal transaksi dan juga transportasi,service,positive
review_6883_1,2025-09-04 21:18:00,oke,none,positive
review_6884_1,2025-09-04 18:44:08,kurang sip,none,negative
review_6885_1,2025-09-04 18:19:07,oke,none,positive
review_6886_1,2025-09-04 18:13:00,akun gopaylater diblokir,app,negative
review_6887_1,2025-09-04 18:11:49,"jangan mau mesan gojek,soalnya",service,negative
review_6888_1,2025-09-04 17:32:56,murahin dikit lah,service,negative
review_6889_1,2025-09-04 16:55:49,"kecewa sangat gopaylater di akunnya ke buka giliran dicoba buat pesan makanan atau lainnya bacaannya di blokir, giliran di dm ig atau butuh bantuan costumer service jawabannya gopay later anda tidak bermasalah wkwkwk",app,negative
review_6889_2,2025-09-04 16:55:49,padahal sudah pengguna lama saya kecewa berat,service,negative
review_6890_1,2025-09-04 16:36:07,saya top up tidak masuk masuk min.,app,negative
review_6891_1,2025-09-04 16:23:54,oke,none,positive
review_6892_1,2025-09-04 16:12:33,mantap,none,positive
review_6893_1,2025-09-04 15:39:06,good,none,positive
review_6894_1,2025-09-04 15:24:44,buruk google martnya sering galat,app,negative
review_6895_1,2025-09-04 15:15:31,#jangan #goyang,none,neutral
review_6896_1,2025-09-04 14:19:58,bintang 1 untuk layanan gopay pinjam,app,negative
review_6896_2,2025-09-04 14:19:58,kalau ada bahkan bintang 0,service,negative
review_6897_1,2025-09-04 14:05:24,jangan update melulu napah,app,negative
review_6898_1,2025-09-04 14:01:40,harga hemat tidak muncul,app,negative
review_6899_1,2025-09-04 13:48:36,coba,none,neutral
review_6900_1,2025-09-04 13:30:23,bagus sekali,none,positive
review_6901_1,2025-09-04 13:23:58,aplikasi ini sangat bagus,app,positive
review_6902_1,2025-09-04 13:13:43,tolong dong driver nya ajarkan bersyukur wkwkw giliran pesanan nya diatas 100 ribu mau diambil giliran pesanannya 14.500 di cancel semua driver,service,negative
review_6903_1,2025-09-04 12:51:27,"susah sangat mau dapat diskon , serba mahal dan serba rumit banyak persyaratnya",app,negative
review_6904_1,2025-09-04 12:39:32,"makin tidak karuan sekarang pakai gojeg,,ada biaya aplikasi,,biaya ini,,sudah begitu dapat driver nya jauh jauh,,pingin dapat driver yang dekat harus ada biaya tambahan lagi sampai 4k,,ga sebegitunya juga kali kalau mau ambil untung setidak nya buat penumpang nyaman",app,negative
review_6904_2,2025-09-04 12:39:32,"karena selalu terburu buru mau kerja,,kasihan juga driver sampai 5km jemput nya",service,negative
review_6905_1,2025-09-04 12:30:49,nice terima kasih,none,positive
review_6906_1,2025-09-04 12:19:21,"layanan nya sangat bagus, dapat refund makanan",service,positive
review_6907_1,2025-09-04 12:13:37,bagus,none,positive
review_6908_1,2025-09-04 11:48:58,mudah dalam perjalanan,service,positive
review_6909_1,2025-09-04 11:48:29,the best.,none,positive
review_6910_1,2025-09-04 11:47:42,sangat baik,none,positive
review_6911_1,2025-09-04 11:26:06,gojek mantap,service,positive
review_6912_1,2025-09-04 11:10:54,saya download,app,neutral
review_6912_2,2025-09-04 11:10:54,"tapi enggak bisa di buka,kenapa ??",app,negative
review_6912_3,2025-09-04 11:10:54,boleh di jelaskan!!!,none,neutral
review_6913_1,2025-09-04 10:56:01,saya sulit merubah titik di map,app,negative
review_6914_1,2025-09-04 10:45:15,oke,none,positive
review_6915_1,2025-09-04 10:37:41,ceo kpruptor,none,negative
review_6916_1,2025-09-04 10:28:02,miris sangat sama gojek.,service,negative
review_6916_2,2025-09-04 10:28:02,mantan pendiri kamu noh korupsi merugikan negara 1 triliun,none,negative
review_6917_1,2025-09-04 10:26:26,mantap gojek memang tiada duenye,service,positive
review_6918_1,2025-09-04 10:15:55,bagus,none,positive
review_6919_1,2025-09-04 10:10:21,cepat dan ramah,service,positive
review_6920_1,2025-09-04 09:21:50,sopan dan jaga keamanan,service,positive
review_6921_1,2025-09-04 09:01:14,maaf iya ini untuk gofoodnya sudah menunggu 1 jam,service,negative
review_6921_2,2025-09-04 09:01:14,"tapi tetap tidak dapat driver dan ngulang pesan lagi menunggu 1 jam lagi, dan tidak ada opsi pembatalan selama menunggu 1 jam itu,",service,negative
review_6922_1,2025-09-04 08:56:56,senang dan puas menggunakan gojek,service,positive
review_6923_1,2025-09-04 08:40:14,aplikasi terbaik penuh manfaat,app,positive
review_6924_1,2025-09-04 08:33:30,gojek memang oke,service,positive
review_6925_1,2025-09-04 08:29:47,ongkos terlalu mahal,service,negative
review_6926_1,2025-09-04 08:29:29,layanan nya cepat sih,service,positive
review_6926_2,2025-09-04 08:29:29,tapi knapa tiba ada pesanan gojek di mana saya tidak pesan sama sekali!!,app,negative
review_6926_3,2025-09-04 08:29:29,dan sering galat waktu pemesanan tolong di perbaiki,app,negative
review_6927_1,2025-09-04 08:28:41,cepat dan nyaman,none,positive
review_6928_1,2025-09-04 08:26:13,buruk sekali.,none,negative
review_6928_2,2025-09-04 08:26:13,untuk logon saja harus memakai verifikasi wajah dan meminta untuk safe wajah.,app,negative
review_6928_3,2025-09-04 08:26:13,apa-apaan ini.,none,negative
review_6928_5,2025-09-04 08:26:13,bukan kah ini sudah terlalu jauh?,none,negative
review_6928_6,2025-09-04 08:26:13,dulu sangat saya recom aplikasi ini,app,positive
review_6928_7,2025-09-04 08:26:13,tapi sekarang kok bisanya minta2 identitas pribadi.,app,negative
review_6928_8,2025-09-04 08:26:13,seperti biometric wajah saat sudah memiliki nomor pengguna?,app,negative
review_6928_9,2025-09-04 08:26:13,lebih baik hapus fitur verifikasi wajah.,app,negative
review_6929_2,2025-09-04 08:15:24,sudah ber kali2 kejadian paket saya tidak sampai ke tangan saya.,service,negative
review_6929_3,2025-09-04 08:15:24,tapi driver sudah menyelesaikan orderan di sistem.,service,negative
review_6929_5,2025-09-04 08:15:24,tapi paket tidak sampai di tangan customer,service,negative
review_6930_1,2025-09-04 08:03:52,untuk aplikasi oke sangat sih piliham metode pembyarannya juga banyak tidak rumit satset selesai bisa pantau drivernya juga amnlah pokoknya,app,positive
review_6931_1,2025-09-04 07:58:56,baru kali ini saya mendapat masalah gara-gara aplikasi ini.,app,negative
review_6931_2,2025-09-04 07:58:56,"sepulang kuliah, saya pesan gojek.",service,neutral
review_6931_3,2025-09-04 07:58:56,"lalu, pesanannya tiba-tiba hilang.",app,negative
review_6931_4,2025-09-04 07:58:56,"tadinya, saya mengira drivernya cancel orderan saya.",service,negative
review_6931_5,2025-09-04 07:58:56,"iya sudah, saya pesan gojek untuk kedua kalinya.",service,neutral
review_6931_7,2025-09-04 07:58:56,"lah, saya bingung dong.",none,neutral
review_6931_8,2025-09-04 07:58:56,"padahal seharusnya pesanan pertama kecancel, ternyata tidak.",app,negative
review_6931_9,2025-09-04 07:58:56,"jadinya, saya naik ke kendaraan driver pertama dan membayar ongkos kedua driver.",service,negative
review_6931_10,2025-09-04 07:58:56,tidak lagi saya pesan gojek,service,negative
review_6931_11,2025-09-04 07:58:56,karena kejadian seperti ini.,none,neutral
review_6932_1,2025-09-04 07:53:07,aplikasi nya bagus,app,positive
review_6933_1,2025-09-04 07:47:10,merdeka...,none,positive
review_6934_1,2025-09-04 07:38:52,drvernya ramah,service,positive
review_6935_1,2025-09-04 07:38:36,"oke sipp, sejauh ini cukup membantu..",service,positive
review_6936_1,2025-09-04 07:36:58,mantap,none,positive
review_6937_1,2025-09-04 07:24:03,bapak ojeknya ramah,service,positive
review_6938_1,2025-09-04 06:53:52,aplikasi ngelag anjg tidak bisa di pakai anak tetanggaku msninggal gara gara aplikasi iniii!!!,app,negative
review_6939_1,2025-09-04 06:48:18,saya sangat kecewa bangettt sama gojekplaylater nya saya terlambat 1 hari saja sudah di kena denda 50.000 cara perhitungan bagaimana,service,negative
review_6939_2,2025-09-04 06:48:18,sedangkan saya guna cuma 80k saja gojekplaylater sangat sangat sangat denda sangat tidak manusiawi.....,service,negative
review_6940_1,2025-09-04 06:42:48,bagus sekali,none,positive
review_6941_1,2025-09-04 06:37:55,gofood nya selaku terlambat mau yang biasa ataupun express tolong ditingkatkan lagi,service,negative
